date,eq-large,eq-mid,eq-bank,gov,corp,cash,gold,reit,intl
2024-08-15,0.008714717,0.01891989,0.035820714,-0.002683791,-0.001318005,0.000136572,-0.02717928,-0.004686045,0.01148935
2024-08-16,-0.009118055,-0.01277177,-0.00039806,-0.005926684,-0.002685397,0.000168052,0.01343924,-0.013602415,0.004213266
2024-08-19,0.002695414,0.001679131,0.006576168,-0.003009705,-0.001174954,0.000226309,-0.004213057,0.006696279,0.012929524
2024-08-20,-0.01480542,0.002826178,-0.027123851,0.002957168,0.002280341,0.000255172,-0.000695339,-0.001616271,-0.007040774
2024-08-21,-0.010914482,0.007807386,0.000395379,0.001117757,0.002858722,0.0002027,0.016702727,-0.005264446,0.015790988
2024-08-22,0.010973743,0.020955859,0.020745658,-0.001706822,0.003258896,0.000346498,0.009505147,0.030425208,0.001256001
2024-08-23,-0.01624738,-0.009778556,-0.009079944,0.005314463,0.01144734,0.000266496,0.000926262,0.001550049,0.000422177
2024-08-26,-0.000894292,-0.024145026,-0.012891238,0.00299847,0.001845497,0.000419365,0.000987283,0.013261823,-0.004608469
2024-08-27,-0.013298399,-0.040917415,-0.034945936,-0.000828829,-0.007520466,-6.58e-05,-0.012521949,-0.029439843,0.002423468
2024-08-28,0.014998438,0.004147625,0.016057486,0.000374582,0.000325995,0.000148917,0.000968739,0.009428329,0.015438693
2024-08-29,0.015294258,-0.005859842,0.017118315,-0.00051355,0.005181288,0.000118768,0.015797458,0.002217438,0.010738347
2024-08-30,-0.001094938,0.006198432,-0.000116913,-0.005375175,-0.000584832,0.000126887,0.007342491,0.000922264,-0.000925142
2024-09-02,0.016671103,0.006183144,0.010788092,-0.002147821,-0.001048508,0.000132574,0.001119622,0.008552747,0.020051613
2024-09-03,-0.008618921,-0.01579969,0.010833,0.000110433,0.007526283,-4.459e-06,0.00016033,0.010607656,-0.000856772
2024-09-04,-0.014367881,-0.007975714,0.007739678,0.000323549,0.001138379,0.000361768,-0.001290459,-0.019862496,-0.00238422
2024-09-05,-0.023894222,-0.024059989,-0.020885514,0.000623451,0.004129683,0.000372279,-0.006596783,-0.029834506,0.000603769
2024-09-06,0.005525293,0.009272045,0.005870783,-0.002693429,-0.004146812,9.2702e-05,-0.024696525,-0.017827389,0.020651993
2024-09-09,0.008233071,0.021323373,0.021708306,-0.006173573,-0.001819027,0.000159538,0.000428991,-0.005030714,0.018610765
2024-09-10,-0.009475262,-0.014344209,-0.014851081,0.001970925,-0.000716921,0.000153533,-0.027090694,-0.008229486,-0.015407935
2024-09-11,0.013919974,0.0002462,0.005737025,0.003197075,0.009175753,0.000120892,0.004298567,0.003602747,-0.01600284
2024-09-12,-0.007347699,-0.00698743,-0.015234951,-0.006485215,-0.01111801,2.6829e-05,0.009032283,-0.024924785,-0.01408809
2024-09-13,0.007270619,-0.005880279,-0.005540343,-0.001159711,0.007155842,0.000116381,-0.015246496,0.002301006,0.001988047
2024-09-16,-0.009640743,-0.00290237,-0.003300155,0.002740666,-0.002864289,3.6364e-05,-0.013966622,-0.004953965,-0.001309883
2024-09-17,-0.007958117,-0.023471988,-0.003200651,0.000538644,-0.004237681,3.4625e-05,0.003309248,-0.001826136,-0.004762054
2024-09-18,0.023944773,0.005301507,0.034242643,-0.002465053,-0.003187202,0.00016336,-0.019141225,0.00296823,0.023529123
2024-09-19,0.015569364,0.021203634,0.006066432,0.005417146,0.007429174,1.8621e-05,-0.011570063,0.024112716,0.001734325
2024-09-20,0.01089153,0.018515392,0.010471999,-0.000893024,-0.004200898,0.000147212,0.001854689,0.011352149,-0.00409933
2024-09-23,0.007486838,0.0323419,0.025284799,0.000595101,0.008861362,8.3397e-05,0.006910589,0.015402114,0.010186937
2024-09-24,0.020072696,0.004520323,0.015317925,-0.00460308,0.002094494,0.000151777,0.022192327,-0.003514945,0.014286682
2024-09-25,0.029262372,0.00794776,0.004986874,0.001379443,-0.003548056,0.000228474,-0.015839021,-0.00696111,0.002302794
2024-09-26,-0.001787168,-0.005424596,-0.000841637,0.002767791,0.001923304,0.000234635,-0.007558091,-0.016565578,-0.01000586
2024-09-27,-0.020014746,-0.027554035,-0.023191333,0.000531704,-0.002445388,0.000287682,-0.004639447,-0.018158895,-0.018733724
2024-09-30,0.004213591,0.003264211,-0.005594627,0.000646246,-0.004416538,0.000293778,0.011594347,-0.004857569,0.015578519
2024-10-01,0.006370226,-0.004747173,0.009759089,-0.004384354,-0.000583292,6.0925e-05,0.000227356,0.009705095,-0.006687383
2024-10-02,-0.00278621,0.014182066,0.007521605,-0.000597246,0.001418254,0.000397376,0.012751838,0.00290671,0.008979788
2024-10-03,-0.022845577,-0.014841805,-0.021144004,-0.000116533,-0.006069441,-9.858e-06,0.009121684,-0.011294224,-0.00938675
2024-10-04,-0.021242934,-0.018578562,-0.019137742,0.006792261,0.000971497,0.000183968,0.010744749,0.003726613,0.001938019
2024-10-07,0.009739988,0.011278695,0.008850021,-0.003721273,-0.008888191,0.000315234,-0.010483569,0.004052616,-0.006838331
2024-10-08,-0.000575839,0.012914724,-0.002550594,0.001173045,0.004729247,0.000169534,0.014920932,-0.001058507,-0.00300466
2024-10-09,-0.002376451,-0.017475582,-0.018004811,-0.001346736,-0.008095658,0.000141501,0.013584879,-0.015522644,-0.015668528
2024-10-10,-0.006925345,-0.006198899,0.014775234,0.005200775,0.007438383,0.000149524,0.005232056,0.008646907,-0.005923355
2024-10-11,-0.013870031,-0.002893971,0.011562115,-0.002646944,-0.004132808,5.4229e-05,-0.007191024,-0.008760713,-0.021218665
2024-10-14,0.017194755,0.019487559,0.011622611,0.003763196,0.004037008,0.000169477,-0.004293915,0.006905846,0.019227245
2024-10-15,-0.020172141,-0.009378815,-0.015489223,0.003755951,-0.00447509,-9.8425e-05,-0.000202423,-0.017224207,-0.003802895
2024-10-16,0.000995283,0.015633742,-0.000186139,-0.004818016,-0.001051114,1.5371e-05,0.016379712,-0.012734546,0.007819592
2024-10-17,0.015584201,-0.01579468,0.007394168,0.006504318,0.005348101,0.0002515,0.01581728,-0.003613689,0.006471834
2024-10-18,0.012628984,0.006860805,0.009995723,0.000705948,0.004924749,0.000181439,0.000725086,-0.000380406,0.001986006
2024-10-21,0.011819961,0.02553815,0.011147582,-0.005257804,-0.007938455,0.000206685,0.01424163,0.009717807,0.028076346
2024-10-22,0.00072072,-0.001505143,0.020028103,0.002596631,0.009211099,4.4061e-05,-0.024595701,-0.00226901,0.003921967
2024-10-23,0.002345379,0.01037973,0.024864011,-0.000474618,-0.004681952,5.4927e-05,-0.00228591,0.006920277,0.006797407
2024-10-24,0.005164315,-0.026786241,-0.006334855,-0.000455714,-0.007838302,0.000258571,-0.010687892,-0.000895232,-0.012843983
2024-10-25,-0.009043719,0.004908953,-0.008249361,-0.004703033,-0.002774436,6.2089e-05,0.011626625,-0.00217111,-0.007343848
2024-10-28,4.877e-05,0.022466608,-0.006688426,0.001955317,0.003061613,0.00016948,-0.010987551,-0.003642511,-0.006815771
2024-10-29,0.010239956,0.026275848,0.017808739,0.004136809,0.009197383,0.000163885,0.009917564,0.017888689,0.016813743
2024-10-30,0.001870705,-0.000790163,-0.001026163,-0.000268277,0.007498987,8.6616e-05,0.014091223,-0.003469822,0.003824164
2024-10-31,-0.000760246,0.001247294,-0.007864524,0.009943537,0.006191616,0.000202856,-0.008370459,0.022912166,0.013921928
2024-11-01,0.008067952,-0.017632901,-0.009251845,-0.001087305,-0.008384144,4.689e-05,0.002408299,-0.004519526,-0.004693375
2024-11-04,-0.01371061,-0.011714793,-0.004880525,-0.000392909,-0.004138886,0.000123099,-0.008761456,-0.020820256,-0.023355841
2024-11-05,0.004261217,0.01106151,-0.009377765,-0.004492888,-0.001011964,0.000236809,0.011840588,0.01010143,-0.012440671
2024-11-06,0.008409712,-0.000866079,0.018618741,0.001187144,0.005068135,0.000160473,-0.005746703,0.002068317,0.008568633
2024-11-07,0.003929443,0.000261554,-0.004690873,0.002792088,0.00496183,0.000287417,0.011109577,0.010825018,-0.007250125
2024-11-08,-0.019668575,-0.053918129,-0.012837795,0.000506457,-0.006628688,9.7913e-05,0.016665963,-0.036871201,-0.00261495
2024-11-11,-0.01613523,-0.006158775,-0.001380658,-0.002680639,-0.001758272,0.000276187,-0.016150305,0.000614346,0.002535049
2024-11-12,0.009953235,0.001913572,0.009551488,0.000736613,-0.001463302,0.000112737,0.005480602,0.012302341,0.007479738
2024-11-13,0.009149029,0.030545622,0.011516266,-0.003222503,0.004634019,0.000186143,-0.0072226,0.005889722,0.015641911
2024-11-14,-0.010455657,-0.02089747,-0.013432856,0.003175906,0.001764235,0.000265222,-0.00107514,-0.009717654,-0.010883393
2024-11-15,-0.000499947,-0.018393643,0.001744573,0.003183086,-0.004666274,0.000100984,0.003422482,-0.022302401,-0.004446479
2024-11-18,-0.017236173,-0.011927742,-0.031248242,0.008177777,0.001521145,0.000135427,0.000318093,0.004571404,-0.009623578
2024-11-19,-0.000466508,0.000487483,-0.004230487,-0.000122553,-0.005104049,-3.74e-05,0.009722715,-0.000963239,-0.00950136
2024-11-20,0.021121912,-0.011667251,0.011678099,-0.001788435,-0.004099851,0.000282061,-0.008247959,0.013460166,0.001383728
2024-11-21,-0.008544727,0.000326952,0.006665505,-0.004267778,-0.009244418,0.000230041,-0.011228719,-0.011636732,0.000275253
2024-11-22,0.007307762,0.000677195,-0.003134552,0.006331202,0.005263154,0.000297301,0.014708509,0.017414701,0.015113538
2024-11-25,0.011041815,0.006810872,0.019391428,-0.001409201,-0.006901112,-9.8804e-05,0.007801907,0.016777149,0.023656138
2024-11-26,0.00621363,0.001328579,-0.00521216,-0.000498305,0.006130978,7.8934e-05,-0.008564984,0.017846431,-0.001730371
2024-11-27,-0.011707547,-0.025349592,-0.018133986,-0.003112308,0.00433926,0.000135632,0.003445111,-0.007617042,-0.027695448
2024-11-28,-0.005894797,-0.007804023,-0.016866424,-0.004986469,-0.009217253,0.000312702,0.007774381,-0.014843326,-0.009248291
2024-11-29,-0.010638146,0.006203738,-0.01126243,-0.00016213,-0.002465875,0.000153966,0.014161302,0.006599129,-0.002553973
2024-12-02,0.007288013,0.010744631,0.014111636,-0.000272828,-0.000502897,0.000154115,-0.002262986,0.010160097,0.016957257
2024-12-03,-0.012371564,-0.008180117,-0.007738902,0.005056468,0.000735643,0.000163259,0.002250351,-0.00283053,-0.021201981
2024-12-04,0.001657337,0.005168227,0.007878784,0.001457638,0.001185074,0.000183326,-0.023863377,0.00359889,-0.003629352
2024-12-05,0.006597005,0.011521334,0.014254873,6.4047e-05,0.010306205,0.000226031,-0.007321543,0.00578875,0.008127899
2024-12-06,-0.008551653,-0.001378811,-0.035111597,-0.005313897,-0.00039052,0.00036381,0.002456286,-0.020570797,-0.002932617
2024-12-09,0.006984113,0.000962788,-2.0068e-05,-0.004344607,-0.002933822,0.000156893,-0.006278272,0.018250455,-0.002389702
2024-12-10,-0.000346035,0.003190055,-0.004521101,-0.007133791,-0.00374881,5.3977e-05,-0.005785532,0.002835604,-0.002100286
2024-12-11,-0.021424532,-0.005625114,-0.015500328,-0.007907187,-0.009497108,0.000260209,-0.00341681,-0.005065818,-0.006384893
2024-12-12,-0.001699438,0.01285589,0.000865664,0.004878358,0.008108407,0.000143518,0.001338103,-0.016080074,0.011678636
2024-12-13,4.0598e-05,-0.006532997,0.023827793,0.004060892,0.004382391,9.87e-05,0.00447178,-0.003732727,-0.005962468
2024-12-16,-0.008182074,-0.018631078,-0.008920748,0.0043773,0.004323637,7.1231e-05,-0.014942231,-0.008313354,-0.000661567
2024-12-17,0.023531676,-0.011368279,-0.001626242,-0.011325384,-0.01163066,8.5078e-05,0.006411454,-0.020638133,-0.000472488
2024-12-18,0.010635747,-0.000680653,-0.011671935,-0.005453379,-0.000975469,0.000181179,-0.009615546,0.001717905,0.002649761
2024-12-19,0.000823998,-0.006284089,0.001434458,-0.000175163,0.002303614,0.000293181,0.003657142,0.015539748,-0.004931178
2024-12-20,0.013721367,0.022138456,0.016036943,-0.00201486,-0.00179937,6.8072e-05,-0.012155197,-0.00294212,0.019907419
2024-12-23,-0.009410694,-0.011390802,-0.00929267,-0.000483022,0.00401084,0.000111666,-0.01113087,0.017662757,-0.000156781
2024-12-24,0.013535296,0.006941154,0.012015379,0.005595454,-0.00025021,0.000110537,0.006210784,0.016054416,0.015124585
2024-12-25,-0.015819659,-0.026533564,-0.030141678,-0.000262114,-0.003195919,0.000208739,-0.00633026,-0.016008879,-0.013257037
2024-12-26,-0.007309387,-0.012675908,-0.014515838,-0.000476008,0.000404354,8.6877e-05,0.008508049,-0.013074187,0.001734989
2024-12-27,0.010408435,0.00116221,0.00467603,0.001609906,-0.008150203,-0.000119548,0.003951313,-0.002151027,-0.00788733
2024-12-30,-0.008073508,-0.004385583,-0.017498578,-0.001595012,-0.002395716,0.000107789,0.003907543,-0.003366876,0.008026673
2024-12-31,-0.007337907,0.013085413,0.027949756,-0.00104742,-0.0033283,0.000118092,-0.008885972,-0.00805141,0.004826021
2025-01-01,0.008458267,0.025607394,0.012694564,0.0033597,0.004209852,0.000209519,0.013536327,0.010056202,-0.008326768
2025-01-02,-0.004062667,-0.00664159,-0.014106796,0.004717753,0.000926052,6.7362e-05,0.016258068,-0.022721099,-0.004521062
2025-01-03,-0.011979606,-0.000264727,0.000378013,0.005712175,0.006290279,0.000223999,0.001797201,-0.012462759,-0.006229369
2025-01-06,-0.002188879,0.008123025,0.008726383,-0.002039146,0.001721999,0.000292371,0.011643365,0.001546174,-0.007958322
2025-01-07,-0.018368557,-0.01644411,-0.019788457,0.00061322,0.002720087,0.000107622,-0.007718244,-0.021243404,-0.009325616
2025-01-08,0.024377527,0.031897195,0.030377633,-0.00537999,-0.001896852,0.000143893,0.011868413,0.0066548,0.015278494
2025-01-09,-0.022745005,-0.038020991,-0.048208883,0.007309027,0.005106574,0.000266265,0.001929818,-0.005101093,-0.004320469
2025-01-10,0.007067489,0.003811671,-0.01624738,-0.003013638,0.005669101,0.000245315,-0.010588347,-0.001798381,0.009665183
2025-01-13,0.015744016,0.011214803,0.004417728,-0.002162332,0.005940083,0.000102037,-0.005272345,0.010488478,0.001491976
2025-01-14,-0.002255151,0.026498716,0.004670202,-0.005085961,-0.009979681,0.000121991,0.01714321,-0.001781552,-0.001192822
2025-01-15,0.019532501,0.025483272,0.015696246,-0.004415698,0.002412818,0.000306453,0.001266517,0.034306305,-0.003936343
2025-01-16,-0.019423029,-0.027497065,-0.021192228,-0.00122064,-0.010794007,-8.8431e-05,0.019062489,-0.006642144,-0.014038076
2025-01-17,0.003173379,0.016132597,-0.001387674,-0.008969932,-0.005186888,0.000361082,-0.001926986,-0.011649477,0.017064106
2025-01-20,-0.032572453,-0.034652006,-0.036858925,0.003356935,-0.000396767,0.000157604,-0.021267463,-0.018568476,-0.009994919
2025-01-21,-0.011282535,-0.021116562,-0.007087407,0.000756078,0.00233862,7.7418e-05,0.009617742,0.007639942,-0.000166133
2025-01-22,0.011165131,-0.00385703,0.002621509,-0.005109837,-0.005106426,0.000234062,0.012626227,0.002324485,0.010283824
2025-01-23,-0.001949482,0.025554645,-0.020434902,0.005283356,0.008036942,0.000188858,-0.005975496,0.000502619,0.007777525
2025-01-24,-0.01012608,0.016349911,0.003174732,-0.001070464,0.002291808,0.000101429,0.001694917,0.007084815,-0.002041297
2025-01-27,-0.009709686,-0.003138764,0.001815511,-0.003517089,-0.002480317,0.000404507,-0.004503757,-0.005387506,-0.00652906
2025-01-28,-0.012221988,0.00554913,-0.028625362,0.00029604,-0.009166708,0.000122679,0.000293639,-0.009092268,-0.000879017
2025-01-29,-0.00766086,-0.021400258,-0.024428301,0.001552821,-0.012048825,1.37e-05,-0.021271631,-0.009388229,-0.023119792
2025-01-30,-0.017176908,-0.011951147,0.000236962,0.002897392,-0.0037546,5.2416e-05,0.017803154,-0.009402273,-0.005558646
2025-01-31,0.021894172,0.054697366,0.034750734,-0.005301976,-0.01113049,0.000166089,-0.010578115,0.016237894,0.03432979
2025-02-03,0.004516564,0.007262981,-0.000875271,-0.002403538,-0.001326449,-8.4275e-05,-0.002816821,-0.007404743,0.010748974
2025-02-04,0.003032634,0.007678049,-0.000549883,-0.002272916,-0.00146,5.324e-05,-0.024468462,0.017986952,0.005922742
2025-02-05,0.001604386,0.007036376,0.004286005,0.003548098,0.005764421,8.7242e-05,0.002865257,0.004889627,-0.013183332
2025-02-06,0.006255998,0.013802324,-0.004452161,0.004216521,0.003295653,0.000325541,0.003645234,0.01124509,-0.008050559
2025-02-07,-0.006313917,-0.023084555,-0.016019721,0.005193133,0.003998867,0.000117705,-0.004009807,-0.008980389,-0.012955372
2025-02-10,-0.002915969,0.025926894,-0.008225841,-0.001815617,-0.00203533,9.2422e-05,0.020723344,-0.00181084,0.006107079
2025-02-11,0.019489266,0.012816482,0.032653181,-0.000417407,0.008215252,0.0002242,-0.012449458,0.002788441,0.019614403
2025-02-12,-0.017562111,-0.001673741,-0.014160923,-0.002746256,-0.011243122,0.000379402,-0.006180809,-0.001547789,-0.020071289
2025-02-13,-0.002200558,0.005435215,0.008637808,0.007700246,0.008178076,2.8088e-05,-0.003820282,0.002554562,0.004594687
2025-02-14,0.022972526,-0.006443859,0.005100157,-0.001412165,0.001822748,0.000127319,-0.000981568,0.012524483,0.009567446
2025-02-17,0.001910847,-0.006427652,0.010171071,0.000585312,-0.005624889,0.000323367,-0.011370856,-0.00463768,0.008787163
2025-02-18,-0.001220046,-0.010166825,0.010993977,0.004127463,0.002160226,0.000326788,0.007866178,-0.0042382,0.001371337
2025-02-19,0.001713159,-0.030097663,-0.005484521,-0.003773299,0.003051696,0.000242224,0.012106841,-0.016135736,-0.004371775
2025-02-20,0.007076759,0.000731312,0.020227418,-0.001406986,0.002226195,0.000132583,0.007154406,0.021776702,0.015967281
2025-02-21,-0.003672542,0.004160125,0.006594123,-0.000790227,0.002091394,3.3612e-05,-0.015497842,-0.000993372,-0.005647075
2025-02-24,-0.001223929,0.006777216,0.004592865,0.001051683,0.010472173,0.000241138,0.007598471,0.0058547,0.012957022
2025-02-25,0.015917088,-0.003534798,-0.000620336,0.001337658,-0.001711436,0.000120659,0.006894015,0.005663621,0.006211858
2025-02-26,0.010348119,0.009564604,0.005495259,0.001393025,0.005042,9.7895e-05,-0.014731696,0.015826517,-0.00981268
2025-02-27,-0.0019562,-0.036451376,-0.010491465,-0.002721155,-0.00980891,0.000178322,0.002443451,-0.007184576,-0.017601584
2025-02-28,-0.008467435,-0.001815183,-0.005219097,-0.000496513,0.003093263,0.000141497,-0.024430733,0.002885873,0.009841071
2025-03-03,0.00420813,-0.013534397,0.000607295,0.002044792,-0.003145311,0.000327959,-0.00184936,0.001290887,-0.001074519
2025-03-04,0.005939503,-0.003874785,0.014844509,0.001287919,0.006846845,0.000171743,-0.004968185,-0.002710487,-0.016624658
2025-03-05,-0.016999488,-0.000326526,-0.008829918,-0.001184667,0.001114314,8.1015e-05,-0.006183255,-0.00739104,-0.001402714
2025-03-06,0.002562659,-0.013322925,0.011305773,0.001227869,-5.7841e-05,0.000272396,0.014493318,0.002486442,-0.003475691
2025-03-07,0.005152159,0.025188733,-0.002202315,-0.006760446,0.004669163,-1.364e-06,0.01041091,-0.00877519,0.002665713
2025-03-10,0.010356345,-0.002276584,-0.010215607,-0.002700795,-0.00286146,-0.000155426,0.014639888,0.013450616,-0.001221125
2025-03-11,0.02276001,0.020877753,0.016489494,-0.00838296,-0.008647099,0.000167255,0.013655562,-0.014728685,0.017078229
2025-03-12,0.007865798,0.004281183,-0.000275931,0.009093478,0.010760449,0.000291451,-0.010463018,0.025876676,0.008587978
2025-03-13,0.007994297,0.004303491,0.013781329,-0.002323289,-0.004816221,5.4009e-05,0.010888945,0.004138771,-0.007385721
2025-03-14,0.008277581,0.003184358,-0.012513072,0.007450331,0.007202424,0.000162299,-0.009865293,-0.006007359,-0.015237864
2025-03-17,0.015991036,0.020731303,0.020795974,-0.003319462,-0.002232561,8.2817e-05,0.006169429,0.001917071,0.003292233
2025-03-18,0.001921933,0.009997194,0.00947331,0.002833573,0.004268863,9.5215e-05,0.011129066,0.012474579,-0.012296706
2025-03-19,0.008469847,0.014150005,-0.000599532,0.003212987,-0.000680825,-4.0859e-05,0.002580625,-0.003660891,-2.4306e-05
2025-03-20,0.003322384,0.020893333,0.000977398,-0.003903736,-0.005883498,0.000194479,-0.003007794,0.011339164,-0.007437328
2025-03-21,-0.000692303,0.012345113,-0.014213098,-0.003788476,-0.002800693,0.00029109,0.005125683,-0.005349963,0.005030067
2025-03-24,-0.017603855,-0.06196535,-0.027603289,-0.003253833,-0.008368943,0.000399095,-0.011088207,-0.025698582,-0.017613835
2025-03-25,-0.002066477,-0.007393226,0.012314122,0.009803738,0.008546866,9.6184e-05,0.018650594,0.003074164,0.01959738
2025-03-26,-0.007031476,-0.005321228,-0.004625473,-0.00185224,-0.00661086,0.000107192,0.011678705,-0.01925514,-0.002349487
2025-03-27,0.003393154,0.01847912,0.024907721,0.0036045,0.002219512,0.000322626,0.003889579,0.009677937,0.000271188
2025-03-28,-0.006628122,-0.015842198,-0.005901179,-0.00289046,-0.004861552,0.000169128,0.008099893,0.001272698,-0.009885104
2025-03-31,0.004396041,-0.004366921,-0.004340008,0.002446611,0.008730222,0.000252202,0.015999433,-0.009478303,-0.00146128
2025-04-01,0.0041909,-0.003147904,-0.004613616,-0.004202557,-0.001834326,0.000142387,-0.005611081,-0.00386959,0.009106779
2025-04-02,0.028129543,0.005187828,0.028308447,0.001938764,0.000492124,-5.397e-05,0.014009962,0.023427742,0.004946112
2025-04-03,-0.018398176,-0.014768895,-0.02247864,-0.002772313,-0.004179665,0.000298799,0.001635388,-0.015760837,-0.001653539
2025-04-04,0.030750741,0.029123386,0.03855005,0.00632854,0.010650942,0.000206878,-0.017798934,0.032994662,0.029003869
2025-04-07,-0.004252406,-0.021747458,-0.018091034,-0.008833995,-0.007549568,8.8986e-05,0.00253093,-0.015631041,-0.009518326
2025-04-08,-0.002175636,-0.009314527,-0.014867652,-0.000636656,0.006241777,3.535e-06,0.000634252,-0.009408581,-0.02231368
2025-04-09,0.002610424,-0.022538303,0.003757434,0.007006631,0.012628695,0.000123283,-0.003143156,-0.001778344,-0.002207302
2025-04-10,0.00206117,0.00136874,0.008701398,0.000165484,0.001916032,0.000208497,0.002701094,0.015315919,0.005622992
2025-04-11,-0.007377225,-0.026008326,-0.018147325,0.005508708,-0.004535621,0.000136584,0.008041423,0.016060716,0.014233967
2025-04-14,0.005686963,-0.000524033,0.027229774,0.000119247,-0.002622376,0.000185803,0.004510093,0.003258069,0.009873409
2025-04-15,0.011667171,0.01121643,0.007925433,-0.000621252,-0.000248821,0.000110859,0.002180463,-0.008031384,0.014831311
2025-04-16,-0.006270361,-0.013256508,-0.008364845,0.00402868,0.00570261,0.000113918,-0.009771625,0.024022103,0.01006311
2025-04-17,0.011028368,-0.003604616,-0.009310695,0.001594468,0.002955099,0.000227904,-0.005520292,-0.000283155,-0.006802303
2025-04-18,0.004430963,0.038572932,0.000589545,-0.007818087,0.003243659,0.000262925,-0.006295743,0.000990234,0.004327155
2025-04-21,-0.01363395,-0.018016243,-0.004222674,-0.003261718,-0.002341158,0.00012605,0.014230148,-0.014716154,-0.004513375
2025-04-22,0.008150187,-0.013053189,0.00987066,0.003153746,0.003175646,7.8757e-05,0.002608261,-0.004496261,-0.013278068
2025-04-23,-0.000759415,0.004796937,0.007977673,-0.001445669,0.001189114,9.2937e-05,-0.005614001,0.004419541,0.01468731
2025-04-24,0.020603288,0.011536016,0.015150174,-0.00520931,0.001695407,0.000178606,0.015318594,-0.005215867,-0.006055327
2025-04-25,-0.028319461,-0.044213406,-0.019412202,-0.004846872,-0.007465431,0.000234955,-0.003117018,-0.002808295,0.001757124
2025-04-28,-0.007073952,-0.023591926,-0.006361741,0.00113388,-0.009465768,0.000383397,-0.002706661,-0.007458213,-0.010819232
2025-04-29,0.004470184,0.010492337,0.00987053,0.001782071,0.002383158,0.000155965,0.002631118,0.015272432,0.008006485
2025-04-30,-0.009091435,-0.003806943,-0.010277078,4.71e-07,-0.001188225,0.000305696,0.001694524,0.002915648,-0.003581989
2025-05-01,0.004172486,0.012414822,0.027148832,0.000217751,0.005364679,-5.088e-06,-0.014608701,0.008442629,-0.003442222
2025-05-02,-0.014398886,0.010355985,0.010587444,-0.004283214,0.001007645,0.000135907,-0.002841221,0.017021728,-0.016432028
2025-05-05,-0.050005734,-0.041320735,-0.042591416,0.002785612,0.000144525,0.000228177,0.002685463,-0.011568448,-0.035299817
2025-05-06,0.001110837,0.005386876,-0.016949879,0.0043666,0.003357603,0.000200948,0.013468473,0.001307205,0.005805573
2025-05-07,0.03181932,0.03957979,0.020889267,-0.003094863,0.017267133,0.000290435,-0.02796264,0.033176688,0.019228575
2025-05-08,-0.006724852,0.002187892,0.001582082,0.003664332,0.000909905,0.000419714,0.012917465,0.008374448,0.001366633
2025-05-09,0.014409413,0.023639779,0.008848043,0.002162627,0.008477778,-4.357e-06,0.007690634,-0.003792998,0.006136807
2025-05-12,-0.011651556,-0.001500381,-0.013923713,-0.00194633,-0.000466904,0.00016317,0.010381741,-0.008111272,0.00252888
2025-05-13,0.032579022,0.003895636,0.011340338,0.000176488,-7.7696e-05,0.000404956,-0.004770482,-0.003833621,0.004963865
2025-05-14,-0.017465921,-0.026541473,-0.015836077,0.004022567,0.00366404,0.000137949,0.007544122,-0.000965854,-0.011192324
2025-05-15,0.010018956,0.016509353,-0.002158639,0.00316594,0.010551346,0.000103955,-0.012431948,0.010074156,-0.012864122
2025-05-16,0.00857734,0.002706524,0.003042622,0.001393255,-0.000255648,0.000328815,0.01767361,0.021894387,-0.015170216
2025-05-19,-0.001825462,0.007093414,-0.00613106,-0.006890026,0.002234863,0.000324869,-0.006877585,0.009413159,0.004407268
2025-05-20,0.026980436,0.018933127,0.004697056,0.004067786,0.009494615,-7.114e-05,-0.010316917,0.020534452,0.002885795
2025-05-21,0.012270953,0.022003243,0.006652355,0.004092475,0.001376773,1.3699e-05,-0.006859539,0.009307289,0.012257968
2025-05-22,-0.004312563,-0.004212138,-0.009802211,-0.001096971,-0.000285903,0.000145501,-0.007923896,0.018009777,0.005075015
2025-05-23,-0.008846542,0.003402915,0.006057309,-0.002684932,-0.001791546,4.4867e-05,0.004249409,-0.008737071,-0.002452515
2025-05-26,0.0004576,0.011560226,-0.004006155,-0.0001978,-0.003959452,0.000160562,-0.007021957,-0.009053395,-0.000321993
2025-05-27,-0.004173681,-0.000282458,-0.007939209,-0.000584014,-0.001679517,0.000211302,0.001435995,-0.012575263,-0.003026023
2025-05-28,0.002331715,-0.001142058,0.002332823,-0.002237767,0.002522565,0.000236857,-0.01259577,0.006886367,0.004020505
2025-05-29,0.016310422,0.024740605,0.020477794,-0.0015694,0.000520062,0.000240021,0.015344624,0.021224698,0.001559241
2025-05-30,0.01464588,0.03323637,0.020893779,-0.001141573,0.003620538,0.000111957,-0.002814598,0.025852931,0.032765826
2025-06-02,0.003627029,-0.000857071,0.009327653,-6.538e-05,-0.011433696,9.1302e-05,-0.000335492,0.001399621,-0.005180114
2025-06-03,-0.01817692,0.002212395,-0.027724867,-0.001039015,-0.00066828,6.9827e-05,0.009879165,-0.019100926,-0.020397892
2025-06-04,0.011471604,0.006845362,-0.008331796,0.002218456,0.000752884,0.000129658,-0.00601023,0.004918108,0.008687518
2025-06-05,0.005672146,0.008641705,0.005133516,-0.006539109,-0.007388785,5.7161e-05,0.011731448,-0.011004494,0.011486238
2025-06-06,0.008526387,0.003173202,0.023353565,-0.0028486,0.003302476,0.000159069,0.007807651,0.009852018,0.026475986
